zref,name,name:ca,zCATEGORIA,amenity,addr:street,nohousenumber,addr:housenumber,addr:floor,addr:door,addr:postcode,zPOBLACIO,zCODI_MUNICIPI,zCOMARCA,phone,fax,zUTMX,zUTMY,lon,lat,email,website,ZDATA_MODIFICACIO,ZPROPIETATS,ZGeoreferència
547291,Ajuntament de Palamós,Ajuntament de Palamós,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,,56,,,17230,Palamós,171181,Baix Empordà,+34-972-600026,972-600026,510738363,4632728700,3.129352127,41.846383711,ajuntament@palamos.cat,http://www.palamos.cat,07/17/2024 07:03:25 AM,,POINT (3.129352 41.846382)
547327,Ajuntament de Santa Margarida de Montbui,Ajuntament de Santa Margarida de Montbui,Administració pública|Ens locals|Ajuntaments|,townhall,Carretera de Valls ,,57,,,8710,Santa Margarida de Montbui,82508,Anoia,+34-93-8034735,93-8034735,384050000,4603600000,1.609153976,41.575677976,ajuntament@montbui.net,http://www.montbui.net,07/17/2024 07:03:07 AM,,POINT (1.609154 41.57568)
546767,Ajuntament d'Arenys de Munt,Ajuntament d'Arenys de Munt,Administració pública|Ens locals|Ajuntaments|,townhall,Rambla de Francesc Macià,,59,,,8358,Arenys de Munt,80076,Maresme,+34-93-7937980,93-7937980,461632922,4606733343,2.539519734,41.611391718,ajuntament@arenysdemunt.cat,http://www.arenysdemunt.cat,07/17/2024 07:03:55 AM,,POINT (2.5395198 41.611393)
546770,Ajuntament d'Argentona,Ajuntament d'Argentona,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Gran,,59,,,8310,Argentona,80095,Maresme,+34-93-7974900,93-7974900,450013337,4600608199,2.400578837,41.555580439,argentona@argentona.cat,http://www.argentona.cat,07/17/2024 07:03:55 AM,,POINT (2.4005787 41.55558)
547102,Ajuntament de Castellolí,Ajuntament de Castellolí,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de la Unió,,60,,,8719,Castellolí,80636,Anoia,+34-93-8084000,93-8084000,391688552,4605983950,1.700326120,41.598217197,castelloli@diba.cat,http://www.anoia.net/castello.htm,07/17/2024 07:03:45 AM,,POINT (1.7003261 41.598217)
546665,Ajuntament de Conca de Dalt,Ajuntament de Conca de Dalt,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de l'Estació,,62,0,,25500,Conca de Dalt,251615,Pallars Jussà,+34-973680092,+34-973681213,332133328,4678444397,0.965430000,42.240150000,ajuntament@concadalt.ddl.net,http://concadalt.ddl.net/,07/17/2024 07:03:43 AM,,POINT (0.96543 42.24015)
546861,Ajuntament de Barberà del Vallès,Ajuntament de Barberà del Vallès,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de la Generalitat,,70,,,8210,Barberà del Vallès,82520,Vallès Occidental,+34-93-7297171,93-7297171,426983440,4596386105,2.124951817,41.515783688,barbera@bdv.cat,http://www.bdv.cat,07/17/2024 07:03:53 AM,,POINT (2.1249518 41.515785)
547166,Ajuntament de Lliçà d'Amunt,Ajuntament de Lliçà d'Amunt,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer d'Anselm Clavé,,73,,,8186,Lliçà d'Amunt,81075,Vallès Oriental,+34-93-8415225,93-8415225,436616639,4606593617,2.239310439,41.608538690,ajuntament@llicamunt.cat,http://www.llicamunt.cat,07/17/2024 07:03:33 AM,,POINT (2.2393105 41.60854)
547328,Ajuntament de Santa Margarida i els Monjos,Ajuntament de Santa Margarida i els Monjos,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de Catalunya,,74,,,8730,Santa Margarida i els Monjos,82515,Alt Penedès,+34-93-8980211,93-8980211,388068436,4575227842,1.662601185,41.320757725,comunicacio@santamargaridaielsmonjos.org,http://www.santamargaridaielsmonjos.org,07/17/2024 07:03:07 AM,,POINT (1.6626012 41.32076)
547248,Ajuntament de Móra la Nova,Ajuntament de Móra la Nova,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,,88,,,43770,Móra la Nova,430944,Ribera d'Ebre,+34-977-400347,977-400347,302690041,4552495256,0.650450894,41.099791852,ajuntament@moralanova.cat,http://www.moralanova.cat,07/17/2024 07:03:28 AM,,POINT (0.6504509 41.099792)
546768,Ajuntament d'Argelaguer,Ajuntament d'Argelaguer,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,,91,,,17853,Argelaguer,170101,Garrotxa,+34-972687137,+34-972687821,470145848,4673796672,2.638295056,42.215769828,ajuntament@argelaguer.cat,http://www.argelaguer.cat,07/17/2024 07:03:55 AM,,POINT (2.6382952 42.21577)
546609,Ajuntament de Poboleda,Ajuntament de Poboleda,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Nou,,94,,,43376,Poboleda,431129,Priorat,+34-977-827097,977-827097,319418523,4566826099,0.845287808,41.232681728,aj.poboleda@poboleda.cat,http://www.poboleda.cat,07/17/2024 07:03:22 AM,,POINT (0.8452878 41.23268)
547549,Ajuntament de Vallbona d'Anoia,Ajuntament de Vallbona d'Anoia,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,,110,,,8785,Vallbona d'Anoia,82922,Anoia,+34-93-7718002,93-7718002,392321544,4597285848,1.709479221,41.519975794,vallbona@diba.cat,http://www.vallbonadanoia.cat,07/17/2024 07:02:57 AM,,POINT (1.7094792 41.519978)
547586,Ajuntament de Vilablareix,Ajuntament de Vilablareix,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Perelló,,120,,,17180,Vilablareix,172155,Gironès,+34-972-405001,972-405001,482906420,4644514639,2.793753326,41.952425204,ajuntament@vilablareix.cat,http://www.vilablareix.cat,07/17/2024 07:02:55 AM,,POINT (2.7937534 41.952427)
547473,Ajuntament de Sant Feliu de Buixalleu,Ajuntament de Sant Feliu de Buixalleu,Administració pública|Ens locals|Ajuntaments|,townhall,Carretera de Gaserans ,,181,,,17451,Sant Feliu de Buixalleu,171595,Selva,+34-972-864018,972-864018,465434634,4621652987,2.584282600,41.745945700,ajuntament@sfbuixalleu.cat,http://www.sfbuixalleu.cat,07/17/2024 07:03:16 AM,,POINT (2.5842826 41.745945)
547288,Ajuntament de Pacs del Penedès,Ajuntament de Pacs del Penedès,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de la Diputació,, 1 i 3,,,8796,Pacs del Penedès,81542,Alt Penedès,+34-93-8171485,93-8171485,388730851,4579697634,1.669694900,41.361101100,pacs@diba.cat,http://www.pacsdelpenedes.cat,07/17/2024 07:03:25 AM,,POINT (1.6696949 41.3611)
547229,Ajuntament de Montesquiu,Ajuntament de Montesquiu,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la República,, 1-2,,,8585,Montesquiu,81311,Osona,+34-938529091,+34-935136027,434665362,4662285439,2.209743000,42.109944000,montesquiu@montesquiu.cat,http://www.montesquiu.cat/,07/17/2024 07:03:29 AM,,POINT (2.209743 42.109943)
546983,Ajuntament de Calaf,Ajuntament de Calaf,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Gran,, 1-4,,,8280,Calaf,80312,Anoia,+34-93-8698512,93-8698512,376147972,4621326055,1.510724200,41.734100900,calaf@calaf.cat,http://www.calaf.cat/,07/17/2024 07:03:49 AM,,POINT (1.5107242 41.7341)
547185,Ajuntament de Manresa,Ajuntament de Manresa,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major,, 1-5-6,,,8241,Manresa,81136,Bages,+34-93-8782300,93-8782300,402127208,4620703096,1.823145600,41.732115100,ajt@ajmanresa.cat,http://www.ajmanresa.cat,07/17/2024 07:03:32 AM,,POINT (1.8231456 41.732117)
547006,Ajuntament de Canet de Mar,Ajuntament de Canet de Mar,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Ample,, 11-13,,,8360,Canet de Mar,80403,Maresme,+34-93-7943940,93-7943940,465170755,4604161488,2.582129000,41.588389100,canetdemar@canetdemar.cat,http://www.canetdemar.cat/,07/17/2024 07:03:48 AM,,POINT (2.582129 41.58839)
546651,Ajuntament de Cervelló,Ajuntament de Cervelló,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,, 146-148,,,8758,Cervelló,80689,Baix Llobregat,+34-93-6600070,93-6600070,412967640,4583258998,1.958900000,41.396160000,cervello@cervello.diba.es,http://www.cervello.cat,07/17/2024 07:03:44 AM,,POINT (1.9589 41.39616)
547111,Ajuntament de Centelles,Ajuntament de Centelles,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Nou,, 15-17,,,8540,Centelles,80673,Osona,+34-93-8810375,93-8810375,435032042,4627652074,2.218000000,41.798070000,centelles@diba.cat,http://www.centelles.cat,07/17/2024 07:03:44 AM,,POINT (2.218 41.79807)
546603,Ajuntament de Piera,Ajuntament de Piera,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de la Plaça,, 16-18,,,8784,Piera,81614,Anoia,+34-93-7788200,93-7788200,395157480,4597040820,1.743502500,41.518145600,piera@ajpiera.cat,http://www.viladepiera.cat,07/17/2024 07:03:23 AM,,POINT (1.7435025 41.518147)
546892,Ajuntament de Bigues i Riells,Ajuntament de Bigues i Riells,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de Prat de la Riba,, 177-183,,,8415,Bigues i Riells,80235,Vallès Oriental,+34-93-8656225,93-8656225,434108568,4614470911,2.208344800,41.679281400,ajuntament@biguesiriells.cat,http://www.biguesiriells.cat,07/17/2024 07:03:52 AM,,POINT (2.2083447 41.679283)
547055,Ajuntament de la Roca del Vallès,Ajuntament de la Roca del Vallès,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Catalunya,, 18-24,,,8430,"Roca del Vallès, la",81810,Vallès Oriental,+34-93-8422016,93-8422016,440588593,4606701581,2.286965100,41.609816600,ajuntament@laroca.cat,http://www.laroca.cat,07/17/2024 07:03:18 AM,,POINT (2.2869651 41.609818)
547335,Ajuntament de Santa Oliva,Ajuntament de Santa Oliva,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Mossèn Josep Maria Jané,, 19-21,,,43710,Santa Oliva,431401,Baix Penedès,+34-977-679204,977-679204,378675000,4568125000,1.551813356,41.255438702,aj.santaoliva@santaoliva.cat,http://www.santaoliva.cat,07/17/2024 07:03:06 AM,,POINT (1.5518134 41.25544)
547093,Ajuntament de Castellet i la Gornal,Ajuntament de Castellet i la Gornal,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer del Rosselló,, 19-23,,,8729,Castellet i la Gornal,80581,Alt Penedès,+34-977-670326,977-670326,381911438,4567833157,1.590490000,41.253290000,castellet@diba.cat,http://www.castelletilagornal.net/,07/17/2024 07:03:46 AM,,POINT (1.59049 41.25329)
546592,Ajuntament de Parets del Vallès,Ajuntament de Parets del Vallès,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,, 2-4,,,8150,Parets del Vallès,81593,Vallès Oriental,+34-93-5738888,93-5738888,436125557,4602664763,2.233835800,41.573114300,info@parets.cat,http://www.parets.cat,07/17/2024 07:03:24 AM,,POINT (2.2338357 41.573112)
546759,Ajuntament d'Amposta,Ajuntament d'Amposta,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça d'Espanya,, 2-4,,,43870,Amposta,430141,Montsià,+34-977-700057,977-700057,295660833,4509747867,0.580888000,40.713316000,aj.amposta@altanet.org,http://www.amposta.cat,07/17/2024 07:03:56 AM,,POINT (0.580888 40.713318)
546969,Ajuntament de Bovera,Ajuntament de Bovera,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,, 20-22,,,25178,Bovera,250560,Garrigues,+34-973-133139,973-133139,304633541,4580996027,0.664460000,41.356780000,ajuntament@bovera.ddl.net,http://bovera.ddl.net/,07/17/2024 07:03:51 AM,,POINT (0.66446 41.35678)
547492,Ajuntament de Sant Jaume d'Enveja,Ajuntament de Sant Jaume d'Enveja,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de Catalunya,, 22-30,,,43877,Sant Jaume d'Enveja,439023,Montsià,+34-977-468039,977-468039,307718296,4510256641,0.723366100,40.720798300,aj.stjenveja@altanet.org,http://www.santjaume.org,07/17/2024 07:03:14 AM,,POINT (0.7233661 40.7208)
547316,Ajuntament de Santa Coloma de Cervelló,Ajuntament de Santa Coloma de Cervelló,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Pau Casals,, 26-34,,,8690,Santa Coloma de Cervelló,82444,Baix Llobregat,+34-93-6450700,93-6450700,417711747,4580177075,2.016060300,41.368902700,st.colomac@diba.cat,http://www.santacolomadecervello.org,07/17/2024 07:03:08 AM,,POINT (2.0160604 41.368904)
547115,Ajuntament de les Avellanes i Santa Linya,Ajuntament de les Avellanes i Santa Linya,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de l'Església,, 3-5,,,25612,"Avellanes i Santa Linya, les",250371,Noguera,+34-973-454004,973-454004,318474397,4645060214,0.810357000,41.936640200,ajuntament@avellanes.ddl.net,http://avellanes.ddl.net,07/17/2024 07:03:55 AM,,POINT (0.810357 41.93664)
547558,Ajuntament de Vallirana,Ajuntament de Vallirana,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,, 329-331,,,8759,Vallirana,82956,Baix Llobregat,+34-93-6830810,93-6830810,410693718,4582374805,1.931833700,41.387947600,vlrn.info@vallirana.cat,http://www.vallirana.cat,07/17/2024 07:02:57 AM,,POINT (1.9318337 41.387947)
547050,Ajuntament de la Pobla de Segur,Ajuntament de la Pobla de Segur,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de Verdaguer,, 35-37,,,25500,"Pobla de Segur, la",251713,Pallars Jussà,+34-973-680038,973-680038,332461312,4679527609,0.969090000,42.249970000,ajuntament@pobladesegur.cat,http://www.pobladesegur.cat,07/17/2024 07:03:22 AM,,POINT (0.96909 42.24997)
547515,Ajuntament de Sant Martí Sarroca,Ajuntament de Sant Martí Sarroca,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Ferran Muñoz,, 4-6,,,8731,Sant Martí Sarroca,82270,Alt Penedès,+34-93-8991111,93-8991111,383905936,4582309214,1.611525300,41.383937200,st.martisa@diba.cat,http://www.santmartisarroca.cat,07/17/2024 07:03:12 AM,,POINT (1.6115253 41.383938)
546808,Ajuntament de Figaró-Montmany,Ajuntament de Figaró-Montmany,Administració pública|Ens locals|Ajuntaments|,townhall,Carretera de Ribes,, 42-44,,,8590,Figaró-Montmany,81347,Vallès Oriental,+34-93-8429111,93-8429111,439525916,4619087202,2.272958300,41.721287500,figaro@diba.cat,http://www.elfigaro.net,07/17/2024 07:03:41 AM,,POINT (2.2729583 41.721287)
546797,Ajuntament d'Esplugues de Llobregat,Ajuntament d'Esplugues de Llobregat,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Santa Magdalena,, 5-6,,,8950,Esplugues de Llobregat,80771,Baix Llobregat,+34-93-3713350,93-3713350,423562000,4580967000,2.085904663,41.376593979,ajuntament@esplugues.cat,http://www.esplugues.cat,07/17/2024 07:03:42 AM,,POINT (2.0859046 41.376595)
547475,Ajuntament de Sant Feliu de Guíxols,Ajuntament de Sant Feliu de Guíxols,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça del Mercat,, 6-9,,,17220,Sant Feliu de Guíxols,171609,Baix Empordà,+34-972-327000,972-327000,502386685,4625388493,3.028720000,41.780340000,oiac@guixols.cat,http://ciutada.guixols.cat,07/17/2024 07:03:16 AM,,POINT (3.02872 41.78034)
547591,Ajuntament de Viladecavalls,Ajuntament de Viladecavalls,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer d'Antoni Soler Hospital,, 7-9,,,8232,Viladecavalls,83008,Vallès Occidental,+34-937887141,+34-937892079,412785540,4600907206,1.954170000,41.555079900,viladecavalls@viladecavalls.cat,http://www.viladecavalls.cat,07/17/2024 07:02:55 AM,,POINT (1.95417 41.55508)
547341,Ajuntament de Sarrià de Ter,Ajuntament de Sarrià de Ter,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,, 71-73,,,17840,Sarrià de Ter,171864,Gironès,+34-972-170211,972-170211,485547721,4651149209,2.825459300,42.012233300,ajuntament@sarriadeter.cat,http://www.sarriadeter.cat,07/17/2024 07:03:06 AM,,POINT (2.8254592 42.012234)
547400,Ajuntament de Tona,Ajuntament de Tona,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de la Font,, 8-10,,,8551,Tona,82830,Osona,+34-93-8870201,93-8870201,436041439,4633404128,2.229527900,41.849955800,tona@tona.cat,http://www.tona.cat,07/17/2024 07:03:00 AM,,POINT (2.229528 41.849957)
547498,Ajuntament de Sant Joan Despí,Ajuntament de Sant Joan Despí,Administració pública|Ens locals|Ajuntaments|,townhall,Camí del Mig,, 9-11,,,8970,Sant Joan Despí,82172,Baix Llobregat,+34-934806000,+34-934806055,420973088,4580028348,2.055071100,41.367890000,ajuntament@sjdespi.net,http://www.sjdespi.cat,07/17/2024 07:03:14 AM,,POINT (2.055071 41.36789)
547197,Ajuntament de Masquefa,Ajuntament de Masquefa,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,, 91-93,,,8783,Masquefa,81192,Anoia,+34-93-7725030,93-7725030,400790978,4595185867,1.811309100,41.502158600,masquefa@diba.cat,http://www.masquefa.cat,07/17/2024 07:03:31 AM,,POINT (1.8113091 41.50216)
547496,Ajuntament de Sant Joan de Vilatorrada,Ajuntament de Sant Joan de Vilatorrada,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,, 91-93,,,8250,Sant Joan de Vilatorrada,82188,Bages,+34-93-8764040,93-8764040,400679777,4622228946,1.805490200,41.745676000,ajuntament@santjoanvilatorrada.cat,http://www.santjoanvilatorrada.cat,07/17/2024 07:03:14 AM,,POINT (1.8054903 41.745674)
547396,Ajuntament de Tiurana,Ajuntament de Tiurana,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Alzinera,yes,,,,25791,Tiurana,252228,Noguera,+34-973056046,+34-973056046,355472603,4648563241,1.255560626,41.975819512,ajuntament@tiurana.cat,http://www.tiurana.cat,07/17/2024 07:03:01 AM,,POINT (1.2555606 41.97582)
547041,Ajuntament de la Palma de Cervelló,Ajuntament de la Palma de Cervelló,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Sant Cristòfol,yes,,,,8756,"Palma de Cervelló, la",89058,Baix Llobregat,+34-93-6720202,93-6720202,414008592,4584901357,1.971116840,41.411063315,palma@diba.cat,http://www.lapalma.diba.es,07/17/2024 07:03:25 AM,,POINT (1.9711168 41.411064)
547282,Ajuntament d'Orpí,Ajuntament d'Orpí,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Sant Jordi,yes,,,,8787,Orpí,81521,Anoia,+34-93-8080106,93-8080106,383776242,4598382050,1.606880484,41.528652124,orpi@diba.cat,http://www.anoia.net/orpi.htm,07/17/2024 07:03:26 AM,,POINT (1.6068804 41.528652)
547026,Ajuntament de Castellar del Riu,Ajuntament de Castellar del Riu,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de la Rectoria,yes,,,,8619,Castellar del Riu,80500,Berguedà,+34-93-8212775,93-8212775,393385000,4665355000,1.709973315,42.133058671,castellarr@diba.cat,http://www.diba.es/municipis/munview.asp?Ine=08050&Vista=1,07/17/2024 07:03:46 AM,,POINT (1.7099733 42.13306)
547167,Ajuntament de Lliçà de Vall,Ajuntament de Lliçà de Vall,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,yes,,,,8185,Lliçà de Vall,81081,Vallès Oriental,+34-93-8439000,93-8439000,436610321,4604107024,2.239497588,41.586142674,llissadevall@llissadevall.cat,http://www.llissadevall.cat,07/17/2024 07:03:33 AM,,POINT (2.2394977 41.586143)
547074,Ajuntament de la Vansa i Fórnols,Ajuntament de la Vansa i Fórnols,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Sorribes de la Vansa,yes,,,,25717,"Vansa i Fórnols, la",259097,Alt Urgell,+34-973-370368,973-370368,374625112,4676823815,1.480581800,42.233538700,ajuntament@vansafornols.ddl.net,http://vansafornols.ddl.net/,07/17/2024 07:02:56 AM,,POINT (1.4805818 42.23354)
546931,Ajuntament de Guixers,Ajuntament de Guixers,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de la Casa Nova de Valls,yes,,,,25285,Guixers,251116,Solsonès,+34-973-492541,973-492541,389783796,4665328232,1.666415543,42.132319527,ajuntament@guixers.ddl.net,http://guixers.ddl.net/,07/17/2024 07:03:35 AM,,POINT (1.6664156 42.13232)
547408,Ajuntament de Torrefeta i Florejacs,Ajuntament de Torrefeta i Florejacs,Administració pública|Ens locals|Ajuntaments|,townhall,Carretera ,yes,,,,25211,Torrefeta i Florejacs,259078,Segarra,+34-973-520184,973-520184,356617490,4623932758,1.275344625,41.754285872,ajuntament@torrefeta.ddl.net,http://torrefeta.ddl.net/,07/17/2024 07:02:59 AM,,POINT (1.2753446 41.754288)
547413,Ajuntament de Torrelles de Llobregat,Ajuntament de Torrelles de Llobregat,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,8629,Torrelles de Llobregat,82896,Baix Llobregat,+34-936890000,+34-936890510,414790438,4579102206,1.981285738,41.358918228,torrellesll@diba.cat,http://www.torrelles.com,07/17/2024 07:02:59 AM,,POINT (1.9812857 41.358917)
547269,Ajuntament d'Olesa de Montserrat,Ajuntament d'Olesa de Montserrat,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Fèlix Figueras i Aragay,yes,,,,8640,Olesa de Montserrat,81477,Baix Llobregat,+34-937780050,+34-937780752,407801000,4599851000,1.894570488,41.545008911,olesam@olesademontserrat.cat,http://www.olesademontserrat.cat,07/17/2024 07:03:27 AM,,POINT (1.8945705 41.54501)
547332,Ajuntament de Santa Maria de Miralles,Ajuntament de Santa Maria de Miralles,Administració pública|Ens locals|Ajuntaments|,townhall,Carretera d'Igualada a Valls ,yes,,,,8787,Santa Maria de Miralles,82573,Anoia,+34-938080301,+34-938080735,377150000,4597500000,1.527659459,41.519720304,st.m.miralles@diba.cat,http://www.anoia.net/miralles.htm,07/17/2024 07:03:07 AM,,POINT (1.5276594 41.519722)
547052,Ajuntament de la Quar,Ajuntament de la Quar,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,8619,"Quar, la",81770,Berguedà,+34-938242007,+34-938242007,415739585,4661933338,1.980907619,42.104968624,quar@diba.cat,http://www.laquar.net/,07/17/2024 07:03:19 AM,,POINT (1.9809077 42.10497)
547025,Ajuntament de Castellar de n'Hug,Ajuntament de Castellar de n'Hug,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,8696,Castellar de n'Hug,80522,Berguedà,+34-938257097,+34-938257066,418934503,4681579100,2.016804761,42.282216090,castellarh@diba.cat,http://www.castellar.diba.es/,07/17/2024 07:03:46 AM,,POINT (2.0168047 42.282215)
547308,Ajuntament de Sant Sadurní d'Osormort,Ajuntament de Sant Sadurní d'Osormort,Administració pública|Ens locals|Ajuntaments|,townhall,Carretera de Vic ,yes,,,,8504,Sant Sadurní d'Osormort,82418,Osona,+34-938887375,+34-938887375,449225488,4639584124,2.387807710,41.906570534,st.sadurnio@diba.cat,http://www.santsadurnidosormort.cat,07/17/2024 07:03:09 AM,,POINT (2.3878076 41.90657)
546992,Ajuntament de Calonge i Sant Antoni,Ajuntament de Calonge i Sant Antoni,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Concòrdia,yes,,,,17251,Calonge i Sant Antoni,170340,Baix Empordà,+34-972660375,+34-972660806,506357616,4634338643,3.076599900,41.860931600,ajuntament@calonge.cat,http://www.calonge.cat,07/17/2024 07:03:48 AM,,POINT (3.0765998 41.86093)
547063,Ajuntament de la Tallada d'Empordà,Ajuntament de la Tallada d'Empordà,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'U d'Octubre de 2017 ,yes,,,,17134,"Tallada d'Empordà, la",171959,Baix Empordà,+34-972780095,+34-972780238,504623019,4658566907,3.055891007,42.079160597,ajuntament@latallada.cat,http://www.latallada.cat,07/17/2024 07:03:02 AM,,POINT (3.055891 42.07916)
546810,Ajuntament de Fígols i Alinyà,Ajuntament de Fígols i Alinyà,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de l'Església,yes,,,,25794,Fígols i Alinyà,259084,Alt Urgell,+34-973383100,+34-973383611,362860129,4673582336,1.338822800,42.202380200,ajuntament@figolsalinya.ddl.net,http://figolsalinya.ddl.net/,07/17/2024 07:03:41 AM,,POINT (1.3388228 42.20238)
547287,Ajuntament d'Ossó de Sió,Ajuntament d'Ossó de Sió,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major,yes,,,,25318,Ossó de Sió,251575,Urgell,+34-973-390790,+34-973390790,348149236,4623381434,1.173674700,41.747748800,ajuntament@ossosio.ddl.net,http://ossosio.ddl.net/,07/17/2024 07:03:25 AM,,POINT (1.1736747 41.74775)
546903,Ajuntament de Gavà,Ajuntament de Gavà,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Jaume Balmes,yes,,,,8850,Gavà,80898,Baix Llobregat,+34-93-2639100,93-2639100,416218420,4572983141,1.999199173,41.303957688,ajuntament@gava.cat,http://www.gavaciutat.cat,07/17/2024 07:03:37 AM,,POINT (1.9991992 41.30396)
547319,Ajuntament de Santa Coloma de Gramenet,Ajuntament de Santa Coloma de Gramenet,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,yes,,,,8921,Santa Coloma de Gramenet,82457,Barcelonès,+34-93-4624000,93-4624000,433875528,4589189175,2.208329689,41.451562458,st.colomag@gramenet.cat,http://www.grame.net,07/17/2024 07:03:08 AM,,POINT (2.2083297 41.45156)
547234,Ajuntament de Montgat,Ajuntament de Montgat,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,yes,,,,8390,Montgat,81265,Maresme,+34-93-4694900,93-4694900,439796689,4590802576,2.279053775,41.466560039,montgat@diba.cat,http://www.montgat.cat,07/17/2024 07:03:29 AM,,POINT (2.2790537 41.46656)
547113,Ajuntament de Cerdanyola del Vallès,Ajuntament de Cerdanyola del Vallès,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Francesc Layret,yes,,,,8290,Cerdanyola del Vallès,82665,Vallès Occidental,+34-93-5808888,93-5808888,428282361,4593668557,2.140840313,41.491425654,alcaldia@cerdanyola.cat,http://www.cerdanyola.cat,07/17/2024 07:03:44 AM,,POINT (2.1408403 41.491425)
547476,Ajuntament de Sant Feliu de Llobregat,Ajuntament de Sant Feliu de Llobregat,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,yes,,,,8980,Sant Feliu de Llobregat,82114,Baix Llobregat,+34-93-6858000,93-6858000,420188482,4581485559,2.045498909,41.380936814,ajuntament@santfeliu.cat,http://www.santfeliu.cat/,07/17/2024 07:03:15 AM,,POINT (2.0454988 41.380936)
546848,Ajuntament de Badia del Vallès,Ajuntament de Badia del Vallès,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de Burgos,yes,,,,8214,Badia del Vallès,89045,Vallès Occidental,+34-93-7182216,93-7182216,426146133,4595595285,2.115015489,41.508584497,badia@badiadelvalles.net,http://www.badiadelvalles.net,07/17/2024 07:03:54 AM,,POINT (2.1150155 41.508583)
546913,Ajuntament de Gisclareny,Ajuntament de Gisclareny,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça del Roser,yes,,,,8695,Gisclareny,80930,Berguedà,+34-93-7441020,93-7441020,406453371,4678180075,1.866004100,42.250212100,gisclareny@diba.cat,http://www.gisclareny.info,07/17/2024 07:03:37 AM,,POINT (1.8660041 42.250214)
