z_NO_OSM,zref,name,name:ca,zCATEGORIA,amenity,community_centre,community_centre:for,admin_level,government,office,chamber,addr:street,nohousenumber,addr:housenumber,addr:floor,addr:door,addr:postcode,zPOBLACIO,zCODI_MUNICIPI,zCOMARCA,phone,fax,zUTMX,zUTMY,lon,lat,email,website,ZDATA_MODIFICACIO,ZPROPIETATS,ZGeoreferència
,27045796,"Centre Cívic La Sagrera ""La Barraca""","Centre Cívic La Sagrera ""La Barraca""","Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Martí Molins,,29,,,8027,Barcelona,80193,Barcelonès,,,432243470,4586137500,2.189134041,41.423940976,,,07/10/2024 07:26:06 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.1891341 41.423943)
,27045896,Can Rahull espai cultural i juvenil,Can Rahull espai cultural i juvenil,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de l'Empordà,,30,,,8460,Santa Maria de Palautordera,82592,Vallès Oriental,+34-938480024,938480024,453371380,4616271500,2.439625036,41.696859907,canrahull@smpalautordera.cat ,http://www.smpalautordera.cat,07/10/2024 07:31:35 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.439625 41.69686)
,27040935,Cubbtural,Cubbtural,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Avinguda de Maria Anzizu,,30,,,25730,Artesa de Segre,250349,Noguera,+34-973400013,973400013,337850600,4640061500,1.045316151,41.895862823,info@artesadesegre.cat,http://www.artesadesegre.cat,07/10/2024 07:35:44 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.0453161 41.895863)
,27041164,Centre Cultural Calisay,Centre Cultural Calisay,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Ronda del Pare Fita,,31,,,8350,Arenys de Mar,80060,Maresme,+34-937924188,937924188,462325340,4603611000,2.548026112,41.583301698,centrecalisay@arenysdemar.cat,http://www.arenysdemar.cat,07/10/2024 07:35:45 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.548026 41.5833)
,27042992,Casa Pastors,Casa Pastors,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer Major,,31,,,17257,Torroella de Montgrí,171997,Baix Empordà,+34-972757301,972757301,510427060,4654210000,3.125982533,42.039864262,jreynes.casapastors@torroella.org,http://www.torroella.org,07/10/2024 07:30:59 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.1259825 42.039864)
,27041595,Centre Cultural Sant Josep,Centre Cultural Sant Josep,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Avinguda d'Isabel La Catòlica,,32,,,8901,"Hospitalet de Llobregat, l'",81017,Barcelonès,+34-933370612,933370612,425140060,4579535000,2.104950700,41.363844940,ccultural.santjosep@l-h.cat,http://www.ccsantjosep.cat,07/10/2024 07:34:43 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1049507 41.363846)
,27045038,Casal de Barri Can Parellada,Casal de Barri Can Parellada,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer d'Amèrica,,33,,,8223,Terrassa,82798,Vallès Occidental,+34-937869150,937869150,420057840,4598800500,2.041643572,41.536866691,,http://www.terrassa.cat/ajuntament/casals.htm#parellada,07/10/2024 07:31:18 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.0416436 41.536865)
,27043047,Casal de Puigdelfí,Casal de Puigdelfí,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer Nou,,33,,,43155,Perafort,431037,Tarragonès,+34-977625006,977625006,352387820,4561776177,1.239701853,41.193903010,ajuntament@perafort.com,http://www.perafort.com,07/10/2024 07:32:38 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (1.2397019 41.193905)
,27042774,Casa de Cultura,Casa de Cultura,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Plaça de Sant Roc,,34,,,25250,Bellpuig,250501,Urgell,+34-973320408,973320408,334211200,4610134000,1.009813867,41.625713118,cultura@bellpuig.cat,http://www.bellpuig.cat,07/10/2024 07:35:36 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.0098139 41.625713)
,27041677,Espai Cultural Polivalent,Espai Cultural Polivalent,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer Nou,,34,,,43155,Perafort,431037,Tarragonès,+34-977625006,977625006,352316425,4561777356,1.238850557,41.193900611,ajuntament@perafort.com,http://www.perafort.com,07/10/2024 07:32:38 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.2388506 41.1939)
,27044703,Casal de Cultura,Casal de Cultura,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Nemesi Valls,,35,,,8210,Barberà del Vallès,82520,Vallès Occidental,+34-937297171,937297171,427248620,4596475000,2.128118699,41.516608446,barbera@bdv.cat,http://www.bdv.cat,07/10/2024 07:35:38 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1281188 41.51661)
,27045305,Casal de l'Era,Casal de l'Era,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de la Carretera,,35,,,43777,"Guiamets, els",430705,Priorat,+34-977413110,977413110,311278120,4552442000,0.752656377,41.101352095,aj.guiamets@altanet.org,,07/10/2024 07:22:22 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.7526564 41.101353)
,27041535,Centre Cultural d'Almacelles,Centre Cultural d'Almacelles,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer Major,,36,,,25100,Almacelles,250194,Segrià,+34-973742345,973742345,286937660,4623033000,0.438208530,41.730560416,casal@almacelles.cat,http://www.almacelles.cat,07/10/2024 07:35:49 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.43820852 41.73056)
,27044133,Casal Cultural Sebastià Serrano,Casal Cultural Sebastià Serrano,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Domènec Cardenal,,36,,,25142,Bellvís,250523,Pla d'Urgell,+34-976565000,976565000,318246220,4615704000,0.816599721,41.672370145,ajuntament@bellvis.cat,http://bellvis.ddl.net,07/10/2024 07:36:34 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.8165997 41.67237)
,27042448,Convent de Sant Agustí,Convent de Sant Agustí,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer del Comerç,,36,,,8003,Barcelona,80193,Barcelonès,,,431584660,4582085000,2.181708689,41.387385566,,,07/10/2024 07:25:54 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.1817086 41.387386)
,27045000,Centre Cívic Trinitat Vella,Centre Cívic Trinitat Vella,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de la Foradada,,36,,,8033,Barcelona,80193,Barcelonès,,,432443780,4589209000,2.191187598,41.451621780,,,07/10/2024 07:25:59 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.1911876 41.451622)
,27042235,Casal de Cultura vell,Casal de Cultura vell,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer Nou,,37,,,8776,Sant Pere de Riudebitlles,82325,Alt Penedès,+34-938995061,938995061,391612000,4589757500,1.702331061,41.452086095,,http://www.santperederiudebitlles.cat,07/10/2024 07:31:50 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.7023311 41.452087)
,27043484,Casa de Cultura,Casa de Cultura,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer Major,,37,,,43720,"Arboç, l'",430167,Baix Penedès,+34-977167725,977167725,383010720,4569393000,1.603308043,41.267496485,turisme@arbocenc.cat,http://www.arbocenc.org,07/10/2024 07:35:45 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.6033081 41.267498)
,27042275,Casal de Cultura Robert Brillas,Casal de Cultura Robert Brillas,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer d'Àngel Guimerà,,38,,,8950,Esplugues de Llobregat,80771,Baix Llobregat,+34-934734412,934734412,423497940,4581007500,2.085133574,41.376952655,ajuntament@esplugues.cat,http://www.esplugues.cat,07/10/2024 07:34:25 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.0851336 41.376953)
,27040883,Edifici Per Activitats Socioculturals i Associatives,Edifici Per Activitats Socioculturals i Associatives,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer Major,,39,,,43787,Caseres,430419,Terra Alta,+34-977431909,977431909,268946560,4546872000,0.251156494,41.040304984,aj.caseres@altanet.org,,07/10/2024 07:25:35 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.25115648 41.040306)
,27042011,Espai Cultural Kursaal,Espai Cultural Kursaal,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carretera de la Masia,,39,,,8110,Montcada i Reixac,81252,Vallès Occidental,,,431860500,4591363500,2.183961752,41.470977192,mporta@montcada.org,,07/10/2024 07:24:26 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1839619 41.470978)
,27043837,Can Bartomeu,Can Bartomeu,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Can Segarra,,40,,,8349,Cabrera de Mar,80291,Maresme,+34-937590091,937590091,449184200,4597867500,2.390868391,41.530843045,info@cabrerademar.acat,http://www.cabrerademar.cat,07/10/2024 07:35:15 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.3908684 41.53084)
,27041447,Casal de la Secuita,Casal de la Secuita,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de la Victoria,,41,,,43765,"Secuita, la",431444,Tarragonès,+34-977611454,977611454,355762030,4562787000,1.279683903,41.203612221,aj.secuita@altanet.org,,07/10/2024 07:23:49 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.279684 41.203613)
,27042118,Casal Cultural de Mira-Sol,Casal Cultural de Mira-Sol,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Mallorca,,42,,,8195,Sant Cugat del Vallès,82055,Vallès Occidental,+34-93 589201,93 589201,420351620,4591142000,2.046177735,41.467922016,casalculturalmirasol@santcugatobert.cat,,07/10/2024 07:35:55 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.0461776 41.467922)
,27041975,Casa Pintor Vila-Puig,Casa Pintor Vila-Puig,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer del Pintor Vila-Puig,,43,,,8192,Sant Quirze del Vallès,82384,Vallès Occidental,+34-937219219,937219219,423201250,4598453000,2.079366769,41.534044879,,http://www.sqvalles.cat,07/10/2024 07:31:33 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.0793667 41.534046)
,27045052,Centre Cívic Drassanes,Centre Cívic Drassanes,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer Nou de la Rambla,,43,,,8001,Barcelona,80193,Barcelonès,,,430833400,4581011000,2.172846624,41.377648126,,,07/10/2024 07:26:10 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.1728466 41.377647)
,27043611,Casa de la Cultura,Casa de la Cultura,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Colom,,48,,,43519,"Perelló, el",431042,Baix Ebre,+34-977491021,977491021,307090470,4527414000,0.710635783,40.875091160,pallares@elperello.cat,http://www.elperello.cat,07/10/2024 07:34:30 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.7106358 40.87509)
,27043999,Casal Social i Cultural de Ca N'Amat,Casal Social i Cultural de Ca N'Amat,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Avinguda de Sant Esteve,,49,,,8635,Sant Esteve Sesrovires,82080,Baix Llobregat,,,406395220,4595459000,1.878402166,41.505292699,,,07/10/2024 07:23:57 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.8784021 41.50529)
,27045149,Centre Cultural Can Gruart,Centre Cultural Can Gruart,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de la Farigola,,50,,,17180,Vilablareix,172155,Gironès,+34-972405534,972405534,483309500,4644428000,2.798619211,41.951653508,cangruart@vilablareix.cat,http://www.vilablareix.cat,07/10/2024 07:29:31 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.7986193 41.951653)
,27043020,Espai Muriel Casals,Espai Muriel Casals,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Jaume Balmes,,51,,,8551,Tona,82830,Osona,+34-938870201,938870201,435411940,4633100000,2.221978553,41.847165685,cultura@tona.cat,http://www.tona.cat,07/10/2024 07:31:13 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2219787 41.847164)
,27041908,Casal Cultural d'Albatàrrec,Casal Cultural d'Albatàrrec,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer del Doctor Robert,,51,,,25171,Albatàrrec,250077,Segrià,+34-973720013,973720013,300324660,4605032500,0.605040211,41.572043309,ajuntament@albatarrec.cat,,07/10/2024 07:26:42 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.6050402 41.572044)
,27041230,Centre Cívic Casinet d'Hostafrancs,Centre Cívic Casinet d'Hostafrancs,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer del Rector Triadó,,53,,,8014,Barcelona,80193,Barcelonès,,,428354800,4581055000,2.143203328,41.377827552,,,07/10/2024 07:26:11 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (2.1432033 41.377827)
,27045217,Casa de Cultura d'Ulldecona,Casa de Cultura d'Ulldecona,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer Major,,56,,,43550,Ulldecona,431567,Montsià,+34-977573034,977573034,277150250,4500812500,0.365127494,40.628106339,,,07/10/2024 07:23:43 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.3651275 40.628105)
,27044115,Centre Cultural Santa Eulàlia,Centre Cultural Santa Eulàlia,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Santa Eulàlia,,60,,,8902,"Hospitalet de Llobregat, l'",81017,Barcelonès,+34-932988588,932988588,427101470,4579899500,2.128355491,41.367307847,santa.eulalia@l-h.cat,,07/10/2024 07:36:42 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1283555 41.36731)
,27044976,Associació Cultural Centre l'Amistat de Premià de Mar,Associació Cultural Centre l'Amistat de Premià de Mar,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Sant Antoni,,60,,,8338,Premià de Mar,81727,Maresme,+34-937522507,937522507,446496620,4593362500,2.359054482,41.490091936,centrelamistat@hotmail.com,http://centrelamistat.org,07/10/2024 07:36:27 AM,Gestio|Privada   |Titularitat|Privada   ,POINT (2.3590546 41.490093)
,27044077,Casal de Sant Pere,Casal de Sant Pere,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer Major de Sant Pere,,63,,,8225,Terrassa,82798,Vallès Occidental,+34-937351257,937351257,418166470,4602345000,2.018489947,41.568597446,casaldesantpere@gmail.com,,07/10/2024 07:23:46 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (2.0184898 41.568596)
,27042769,Biblioteca,Biblioteca,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer del Clavell,,63,,,43514,Mas de Barberans,430770,Montsià,+34-977739128,977739128,278156470,4512541000,0.372869168,40.733924945,,,07/10/2024 07:22:03 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.37286916 40.733925)
,27044840,Casal de Vallromanes,Casal de Vallromanes,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Rambla de Vallromanes,,65,,,8188,Vallromanes,82969,Vallès Oriental,+34-935728174,935728174,441529660,4597863000,2.299119630,41.530279928,casal.vallromanes@diba.cat,http://www.vallromanes.cat,07/10/2024 07:29:43 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2991197 41.53028)
,27045719,"Casa de Cultura ""Antoni Gaudí""","Casa de Cultura ""Antoni Gaudí""","Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer del Beat Bonaventura,,73,,,43330,Riudoms,431299,Baix Camp,+34-977768258,977768258,336409060,4555848500,1.050835744,41.137468204,cgispert@riudoms.cat,http://www.riudoms.cat,07/10/2024 07:32:26 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.0508357 41.137466)
,27043626,Centre Cívic Teixonera,Centre Cívic Teixonera,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer d'Arenys,,75,,,8035,Barcelona,80193,Barcelonès,,,428522660,4586015500,2.144624874,41.422519749,,,07/10/2024 07:26:01 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.144625 41.42252)
,27042813,Roca Umbert Fabrica de les Arts,Roca Umbert Fabrica de les Arts,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Prat de la Riba,,77,,,8401,Granollers,80961,Vallès Oriental,+34-938604729,938604729,440288120,4605897000,2.283439388,41.602547653,rocaumbert@fabricadelesarts.cat,http://www.fabricadelesarts.cat,07/10/2024 07:34:24 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2834394 41.602547)
,27042597,Centre Cívic Cotxeres de Sants ,Centre Cívic Cotxeres de Sants ,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Sants,,79,,,8014,Barcelona,80193,Barcelonès,,,427823300,4580776000,2.136881093,41.375267206,,,07/10/2024 07:26:11 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (2.136881 41.375267)
,27043900,Escoles Velles,Escoles Velles,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer Nou,,80,,,8776,Sant Pere de Riudebitlles,82325,Alt Penedès,,,391634200,4589631000,1.702619484,41.450949933,escolesvelles@gmail.com,http://www.santperederiudebitlles.cat,07/10/2024 07:31:50 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.7026194 41.45095)
,27044724,Casal de Joves Torreblanca,Casal de Joves Torreblanca,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Avinguda del Pla del Vinyet,,81,,,8172,Sant Cugat del Vallès,82055,Vallès Occidental,+34-936745195,936745195,424155750,4591360500,2.091700659,41.470258614,casaldejoves@torreblanca.cat,,07/10/2024 07:21:03 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.0917006 41.470257)
,27041241,Centre Cultural Collblanc - la Torrassa,Centre Cultural Collblanc - la Torrassa,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de la Mare de Déu dels Desemparats,,87,,,8904,"Hospitalet de Llobregat, l'",81017,Barcelonès,+34-934036253,934036253,426548940,4580217500,2.121711136,41.370121719,ccct@l-h.cat,http://www.ccct.cat,07/10/2024 07:34:43 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1217113 41.37012)
,27042570,Can Figueres,Can Figueres,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Ronda de Premià,,88,,,8338,Premià de Dalt,82303,Maresme,+34-936931575,936931575,445182500,4594837000,2.343178755,41.503283762,cultura@premiadedalt.cat,http://www.premiadedalt.cat,07/10/2024 07:32:33 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.3431787 41.503284)
,27041966,Centre Unió Agrícola,Centre Unió Agrícola,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Avinguda de Manresa,,103,,,8711,Òdena,81430,Anoia,+34-938017434,938017434,386987970,4606911500,1.643761866,41.605918177,regordosabp@odena.cat,http://www.odena.cat,07/10/2024 07:32:50 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.6437619 41.60592)
,27042023,Centre Cultural Can Ballí,Centre Cultural Can Ballí,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Perelló,,108,,,17180,Vilablareix,172155,Gironès,+34-972405536,972405536,482916340,4644541500,2.793872238,41.952667348,ajuntament@vilablareix.cat,http://www.vilablareix.cat,07/10/2024 07:29:32 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.7938724 41.952667)
,27041273,Centre Cívic Sant Andreu,Centre Cívic Sant Andreu,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer Gran de Sant Andreu,,111,,,8030,Barcelona,80193,Barcelonès,,,432272600,4586904000,2.189396750,41.430847041,,,07/10/2024 07:26:02 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1893969 41.430847)
,27045069,Centre Cívic Guinardó,Centre Cívic Guinardó,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Ronda del Guinardó,,113,,,8041,Barcelona,80193,Barcelonès,,,430914000,4585274000,2.173324022,41.416050515,,,07/10/2024 07:26:07 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.173324 41.41605)
,27042384,Casa Municipal de Cultura la Unió,Casa Municipal de Cultura la Unió,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Passeig de la Riera,,116,,,8329,Teià,82819,Maresme,+34-935401263,935401263,443304700,4594452500,2.320716712,41.499689953,unio@teia.cat,http://www.teia.cat,07/10/2024 07:31:19 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.3207166 41.49969)
,27041372,Centre Cívic Casa del Rellotge - La Sala Pepita Casanellas,Centre Cívic Casa del Rellotge - La Sala Pepita Casanellas,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Passeig de la Zona Franca,,116,,,8038,Barcelona,80193,Barcelonès,,,0,0,-1.488743884,0.000000000,,,07/10/2024 07:26:14 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (-1.4887439 0.0000000000000127)
,27043822,Casal Municipal Pirineus,Casal Municipal Pirineus,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer dels Pirineus,,118,,,8923,Santa Coloma de Gramenet,82457,Barcelonès,+34-934680515,934680515,434767440,4588674500,2.219062674,41.446999925,cuencass@gramenet.diba.es,http://www.grame.net,07/10/2024 07:34:03 AM,Gestio|Pública   |Titularitat|Privada   ,POINT (2.2190626 41.447)
,27043236,Centre Cívic Pere Pruna,Centre Cívic Pere Pruna,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Ganduxer,,130,,,8022,Barcelona,80193,Barcelonès,,,427387840,4583879500,2.131302230,41.403179989,,,07/10/2024 07:26:04 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.131302 41.40318)
,27040967,Centre Cívic Urgell,Centre Cívic Urgell,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer del Comte d'Urgell,,145,,,8036,Barcelona,80193,Barcelonès,,,429101780,4582052000,2.152018781,41.386873345,,,07/10/2024 07:25:59 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.1520188 41.386875)
,27042328,Fundació Privada Clerch i Nicolau,Fundació Privada Clerch i Nicolau,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer Nou,,153,,,17600,Figueres,170669,Alt Empordà,+34-972503952,972503952,497200700,4678784000,2.966060042,42.261252404,ficlerni@figueresciutat.com,http://www.clerchinicolau.com,07/10/2024 07:34:39 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.96606 42.261253)
,27044235,Casa de Cultura les Bernardes,Casa de Cultura les Bernardes,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer Major,,172,,,17190,Salt,171557,Gironès,+34-972234695,972234695,482700380,4647038500,2.791193109,41.975152282,bernardes@girones.org,http://www.girones.org,07/10/2024 07:34:03 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.791193 41.97515)
,27043098,Centre Cívic Sant Martí ,Centre Cívic Sant Martí ,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de la Selva de Mar,,215,,,8020,Barcelona,80193,Barcelonès,,,433024000,4585318000,2.198564786,41.416625439,,,07/10/2024 07:26:02 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1985648 41.416626)
,27044139,Casal de Barri la Palmera,Casal de Barri la Palmera,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer del Maresme,,218,,,8019,Barcelona,80193,Barcelonès,+34-305.37.05,305.37.05,433627300,4585686500,2.205742772,41.419994470,,,07/10/2024 07:26:18 AM,Titularitat|Privada   ,POINT (2.2057428 41.419994)
