z_NO_OSM,zref,name,name:ca,zCATEGORIA,amenity,community_centre,community_centre:for,admin_level,government,office,chamber,addr:street,nohousenumber,addr:housenumber,addr:floor,addr:door,addr:postcode,zPOBLACIO,zCODI_MUNICIPI,zCOMARCA,phone,fax,zUTMX,zUTMY,lon,lat,email,website,ZDATA_MODIFICACIO,ZPROPIETATS,ZGeoreferència
a,27043738,Centre Cívic Paco Cano,Centre Cívic Paco Cano,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Pintor Casa - Can Trias,yes,,,,8232,Viladecavalls,83008,Vallès Occidental,+34-937892054,937892054,0,0,0.000000000,0.000000000,ofcantrias@viladecavalls.cat,http://www.viladecavalls.cat,07/10/2024 07:29:27 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27045556,Centre Cívic El Gorg,Centre Cívic El Gorg,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Ronda del Gorg,yes,,,,8394,Sant Vicenç de Montalt,82649,Maresme,+34-937910709,937910709,459262530,4603131500,2.511316111,41.578832534,centrecivic@svmontalt.cat,,07/10/2024 07:23:52 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.511316 41.57883)
a,27043515,Centre Cívic i Cultural Vil·la Flora,Centre Cívic i Cultural Vil·la Flora,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Ronda de la Gavarra,yes,,,,8360,Canet de Mar,80403,Maresme,+34-937954625,937954625,464792560,4604326500,2.577581955,41.589858799,cultura@canetdemar.cat,http://www.canetdemar.cat,07/10/2024 07:34:55 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.577582 41.58986)
a,27044181,Sant Joan Baptista,Sant Joan Baptista,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Piscina 0,yes,,,,8789,"Torre de Claramunt, la",82861,Anoia,+34-938013456,938013456,0,0,0.000000000,0.000000000,torre@diba.cat,http://www.torredeclaramunt.cat,07/10/2024 07:31:07 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27043915,Casal de Carme,Casal de Carme,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de Catalunya,yes,,,,8787,Carme,80484,Anoia,+34-938080303,938080303,384810880,4598687000,1.619220327,41.531547684,,,07/10/2024 07:22:53 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.6192204 41.531548)
a,27043417,Local Social de l'Ateneu,Local Social de l'Ateneu,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer d'Anselm Clavé,yes,,,,8787,"Pobla de Claramunt, la",81653,Anoia,+34-938087800,938087800,389516880,4601120000,1.675169474,41.554120209,,,07/10/2024 07:24:04 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.6751695 41.55412)
a,27042588,Centre Cívic la Geltrú,Centre Cívic la Geltrú,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de l'Ass d'Alumnes Obrers,yes,,,,8800,Vilanova i la Geltrú,83073,Garraf,+34-938147406,938147406,393711060,4564544500,1.731868575,41.225311421,ccigeltru@vilanova.cat,http://www.vilanova.cat,07/10/2024 07:29:15 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.7318686 41.22531)
a,27043133,Centre Cívic Sant Joan,Centre Cívic Sant Joan,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de Francesc Macia,yes,,,,8800,Vilanova i la Geltrú,83073,Garraf,+34-938158042,938158042,392631060,4564354000,1.719019668,41.223453238,ccijoan@vilanova.cat,http://www.vilanova.cat,07/10/2024 07:29:15 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.7190197 41.223454)
a,27042033,Local Sociocultural d'Espinalbet,Local Sociocultural d'Espinalbet,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Can Pere Sastre,yes,,,,8619,Castellar del Riu,80500,Berguedà,+34-938212775,938212775,401798030,4663357000,1.812083897,42.116166888,castellarr@diba.cat,,07/10/2024 07:25:35 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.8120838 42.116165)
a,27045594,Local Social,Local Social,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carretera de Solsona ,yes,,,,8614,"Espunyola, l'",80787,Berguedà,+34-938231055,938231055,0,0,0.000000000,0.000000000,,,07/10/2024 07:22:37 AM,,
a,27044594,Les Escoles,Les Escoles,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de les Escoles,yes,,,,8605,Montclar,81304,Berguedà,+34-938231092,938231092,342379300,4627757000,1.103154714,41.786014283,montclar@diba.cat,http://www.montclar.cat,07/10/2024 07:33:15 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.1031547 41.786015)
a,27042606,Casa de la Mestra,Casa de la Mestra,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carretera de la Guardia ,yes,,,,8517,Sagàs,81884,Berguedà,+34-938251150,938251150,414551660,4654467500,1.967632543,42.037609603,sagas@diba.cat,,07/10/2024 07:36:08 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.9676325 42.03761)
a,27045914,Sindicat de Sagàs,Sindicat de Sagàs,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carretera de Vic ,yes,,,,8517,Sagàs,81884,Berguedà,+34-938251150,938251150,414551660,4654467500,1.967632543,42.037609603,sagas@diba.cat,,07/10/2024 07:36:08 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.9676325 42.03761)
a,27042532,Centre Civic de Maçaners,Centre Civic de Maçaners,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de l'Escola,yes,,,,8697,Saldes,81901,Berguedà,+34-938258005,938258005,0,0,0.000000000,0.000000000,saldes@diba.cat,http://saldesdiba.es,07/10/2024 07:36:00 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27044017,Centre Civic,Centre Civic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça del Centre Cívic,yes,,,,8698,"Nou de Berguedà, la",81424,Berguedà,+34-938259000,938259000,0,0,0.000000000,0.000000000,nou@diba.cat,http://lanoubergueda.org,07/10/2024 07:36:13 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27042392,Centre Cívic la Bauma,Centre Cívic la Bauma,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Bauma,yes,,,,8296,Castellbell i el Vilar,80538,Bages,+34-938340350,938340350,405613840,4608573500,1.866979649,41.623304853,castellbell@diba.cat,http://www.castellbellielvilar.cat,07/10/2024 07:34:46 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (1.8669796 41.623306)
a,27042600,Casal Mion Puigberenguer,Casal Mion Puigberenguer,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de la Verge de la Joncadella,yes,,,,8240,Manresa,81136,Bages,+34-938362875,938362875,402130880,4621289500,1.823093336,41.737396225,,,07/10/2024 07:22:04 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.8230933 41.737396)
a,27044558,Centre Cívic Sallent-Verge de Fussimanya,Centre Cívic Sallent-Verge de Fussimanya,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Serraima,yes,,,,8650,Sallent,81918,Bages,+34-938371545,938371545,408417660,4631080500,1.897169959,41.826316931,mtpages@telefonica.net,,07/10/2024 07:36:42 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.89717 41.826317)
a,27045540,Centre Cívic Santa Agnès,Centre Cívic Santa Agnès,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Jaume Cuyàs,yes,,,,8430,"Roca del Vallès, la",81810,Vallès Oriental,+34-938422016,938422016,445967660,4606008500,2.351581111,41.603956487,,http://www.laroca.cat,07/10/2024 07:33:48 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.351581 41.60396)
a,27040747,Centre Civic i Cultural,Centre Civic i Cultural,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça d'Anna Bosch,yes,,,,8590,Figaró-Montmany,81347,Vallès Oriental,+34-938429051,938429051,439578530,4619056000,2.273593961,41.721010482,centrecivicfigaro@gmail.com,http://www.figaro-montmany.cat,07/10/2024 07:34:22 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.273594 41.721012)
a,27044031,Centre Cívic Canovelles,Centre Cívic Canovelles,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de Pau Casals,yes,,,,8420,Canovelles,80410,Vallès Oriental,+34-938463928,938463928,439927400,4607464500,2.278953775,41.616638387,cc.canovelles@gencat.cat,http://www.canovelles.cat,07/10/2024 07:34:54 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2789538 41.61664)
a,27041125,Centre Cívic del Barri de Montserrat,Centre Cívic del Barri de Montserrat,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Núria,yes,,,,8570,Torelló,82858,Osona,+34-938590340,938590340,438324700,4655819500,2.254682695,42.052009481,,,07/10/2024 07:23:45 AM,Gestio|Privada   |Titularitat|Privada   ,POINT (2.2546828 42.05201)
a,27040650,Parc de l'Aigua,Parc de l'Aigua,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Parc de l'Aigua,yes,,,,8189,Sant Quirze Safaja,82397,Moianès,+34-938660368,938660368,0,0,0.000000000,0.000000000,st.quirzes@diba.cat,http://www.santquirzesafaja.es,07/10/2024 07:31:49 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27044491,Centre Cívic i Casal de Joves,Centre Cívic i Casal de Joves,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de la Fira,yes,,,,8261,Cardona,80478,Bages,+34-938691000,938691000,0,0,0.000000000,0.000000000,cardona@cardona.cat,http://www.cardona.cat,07/10/2024 07:34:52 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27042430,Centre Cívic Can Bassa,Centre Cívic Can Bassa,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de Joan Oliver,yes,,,,8402,Granollers,80961,Vallès Oriental,+34-938706203,938706203,440572660,4604559000,2.286986348,41.590518048,infocanbassa@ajuntament.granollers.cat,,07/10/2024 07:36:42 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2869864 41.59052)
a,27045844,Local Social del Mirador del Montseny,Local Social del Mirador del Montseny,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de El Mirador del Montseny,yes,,,,8445,Cànoves i Samalús,80425,Vallès Oriental,+34-938710018,938710018,446747440,4615559000,2.360087725,41.690026999,canovesisamalus@diba.cat,,07/10/2024 07:25:37 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.3600876 41.690025)
a,27044165,Local Social de l'Ajuntament,Local Social de l'Ajuntament,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Can Casademunt,yes,,,,8445,Cànoves i Samalús,80425,Vallès Oriental,+34-938710018,938710018,446001750,4616065000,2.351081847,41.694534085,canovesisamalus@diba.cat,,07/10/2024 07:25:37 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.3510818 41.694534)
a,27044628,Nexe - Espai de Cultura,Nexe - Espai de Cultura,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça d'Alfred Figueras,yes,,,,8272,Sant Fruitós de Bages,82135,Bages,+34-938788983,938788983,406481700,4622621000,1.875194091,41.749910759,areacultura@santfruitos.cat,http://www.santfruitos.cat,07/10/2024 07:32:05 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.8751941 41.749912)
a,27040614,Centre Cívic Palou,Centre Cívic Palou,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Passeig del Doctor Fabregues,yes,,,,8400,Granollers,80961,Vallès Oriental,+34-938792469,938792469,440733060,4606744000,2.288694618,41.610209390,infopalou@ajuntament.granollers.cat,http://www.granollers.cat/centrescivics,07/10/2024 07:34:01 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2886946 41.61021)
a,27044157,Centre Cívic Jaume Oller,Centre Cívic Jaume Oller,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de la Verge de Montserrat,yes,,,,8401,Granollers,80961,Vallès Oriental,+34-938795892,938795892,440396250,4605624500,2.284763985,41.600101436,infojaumeoller@ajuntament.granollers.cat,http://www.granollers.cat/centrescivics,07/10/2024 07:34:01 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (2.284764 41.6001)
a,27041289,Centre Social  l'Ateneu,Centre Social  l'Ateneu,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Pas Nou,yes,,,,8274,Sant Feliu Sasserra,82129,Bages,+34-938819066,938819066,418891100,4644127500,2.021480382,41.944953712,sfs.ajuntament@santfeliusasserra.cat,http://www.santfeliusasserra.cat/el-municipi/equipaments/socials/centre-soc,07/10/2024 07:32:06 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.0214803 41.944954)
a,27042486,Local Polivalent,Local Polivalent,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Serrarica,yes,,,,8529,Muntanyola,81290,Osona,+34-938830186,938830186,432206060,4635866000,2.183047520,41.871808136,muntanyola@diba.es,,07/10/2024 07:24:22 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1830475 41.871807)
a,27044382,Centre Cívic Vilarnau,Centre Cívic Vilarnau,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça dels Germans Segura Viudas,yes,,,,8770,Sant Sadurní d'Anoia,82401,Alt Penedès,+34-938914309,938914309,398264750,4587574500,1.782330489,41.433297916,centrecivic@santsadurni.cat,http://www.santsadurni.cat,07/10/2024 07:31:48 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.7823305 41.433296)
a,27042524,Centre Civic Els Gorgs,Centre Civic Els Gorgs,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de Maria Sabaté,yes,,,,8798,Avinyonet del Penedès,80137,Alt Penedès,+34-938970000,938970000,396809400,4581724500,1.765912663,41.380430043,avinyonet@diba.cat,http://www.avinyonet.org,07/10/2024 07:35:42 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.7659127 41.38043)
a,27044885,Centre Cívic,Centre Cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carretera de Santa Fe,yes,,,,8792,"Granada, la",80945,Alt Penedès,+34-938974025,938974025,392633300,4581562000,1.716010015,41.378420277,granada@diba.cat,http://www.lagranada.com,07/10/2024 07:33:52 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.71601 41.37842)
a,27045827,Centre Civic,Centre Civic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de la Vila,yes,,,,8795,Olesa de Bonesvalls,81461,Alt Penedès,+34-938984008,938984008,403841280,4578454500,1.850510663,41.351852017,bonesvalls@diba.cat,http://www.olesadebonesvalls.net,07/10/2024 07:32:49 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.8505107 41.351852)
a,27044866,Pantinkillo,Pantinkillo,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Molí,yes,,,,8773,Mediona,81228,Alt Penedès,+34-938985911,938985911,384203030,4592457000,1.613133796,41.475360058,pijmediona@hotmail.com,,07/10/2024 07:21:58 AM,Gestio|Pública   |Titularitat|Privada   ,POINT (1.6131338 41.47536)
a,27042728,Centre Cívic la Cooperativa,Centre Cívic la Cooperativa,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de la Reinaxença,yes,,,,17840,Sarrià de Ter,171864,Gironès,+34-972172102,972172102,484609900,4651143500,2.814133407,42.012164105,centrecivic@sarriadeter.cat,http://www.sarriadeter.cat,07/10/2024 07:31:48 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.8141334 42.012165)
a,27045572,Centre Polivalent la Torrentera,Centre Polivalent la Torrentera,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Camí del Pou Glaç,yes,,,,17181,Aiguaviva,170025,Gironès,+34-972235007,972235007,0,0,0.000000000,0.000000000,ajuntament@aiguaviva.info,http://www.aiguaviva.info,07/10/2024 07:35:54 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27044159,Pis9 Centre Lúdic Cultural,Pis9 Centre Lúdic Cultural,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer d'Aiguanegra,yes,,,,17857,Sant Joan les Fonts,171851,Garrotxa,+34-972290055,972290055,459670440,4673311500,2.511415377,42.210929971,pis9santjoan@hotmail.com,http://www.santjoanlesfonts.cat,07/10/2024 07:31:55 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.5114155 42.21093)
a,27042397,Centre Civic El Molí,Centre Civic El Molí,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Roig i Raventós,yes,,,,17310,Lloret de Mar,170950,Selva,+34-972361829,972361829,486774750,4617400000,2.841032756,41.708280723,fvieta@lloret.cat,http://www.lloret.cat,07/10/2024 07:33:39 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.8410327 41.708282)
a,27042181,Centre Civic de Can Ballell,Centre Civic de Can Ballell,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Parc de Sant Cristòfol,yes,,,,17310,Lloret de Mar,170950,Selva,+34-972361829,972361829,487221000,4616339000,2.846419395,41.698731483,fvieta@lloret.cat,http://www.lloret.cat,07/10/2024 07:33:39 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.8464193 41.69873)
a,27040982,Centre Civic El Cau de la Vall,Centre Civic El Cau de la Vall,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Girona de les Planes,yes,,,,17152,Sant Martí de Llémena,171729,Gironès,+34-972443136,972443136,475502300,4652265000,2.704095045,42.022034124,,,07/10/2024 07:23:53 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.7040951 42.022034)
a,27042666,Sala Polivalent,Sala Polivalent,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Passeig de l'Estació,yes,,,,17172,"Planes d'Hostoles, les",171334,Garrotxa,+34-972448006,972448006,462301120,4656072000,2.544398647,42.055799389,ajuntament@lesplanes.cat,,07/10/2024 07:24:06 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.5443985 42.055798)
a,27041321,Centre Cívic d'Empuriabrava,Centre Cívic d'Empuriabrava,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de Pompeu Fabra,yes,,,,17487,Castelló d'Empúries,170470,Alt Empordà,+34-972450802,972450802,510252280,4676444500,3.124261709,42.240119941,turisme@empuriabrava.cat,,07/10/2024 07:22:49 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.1242616 42.24012)
a,27042964,Centre Cívic i Social,Centre Cívic i Social,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Pau Casals,yes,,,,17469,"Far d'Empordà, el",170059,Alt Empordà,+34-972511108,972511108,499697660,4677658000,2.996334882,42.251116314,far@ddgi.cat,,07/10/2024 07:22:33 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.9963348 42.251118)
a,27044823,Centre Cívic de Sant Pere Pescador,Centre Cívic de Sant Pere Pescador,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Marinada,yes,,,,17470,Sant Pere Pescador,171788,Alt Empordà,+34-972520050,972520050,506746300,4671164000,3.081706563,42.192600245,ajuntament@santpere.cat,,07/10/2024 07:20:52 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.0817065 42.1926)
a,27044189,"Centre Cívic ""Les Mèlies""","Centre Cívic ""Les Mèlies""","Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de les Cues,yes,,,,17740,Vilafant,172214,Alt Empordà,+34-972546020,972546020,495871060,4678167000,2.949943295,42.255689640,cultura@vilafant.com,http://www.vilafant.com,07/10/2024 07:29:25 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (2.9499433 42.25569)
a,27042020,Centre Cívic,Centre Cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Creu,yes,,,,17744,Navata,171117,Alt Empordà,+34-972565004,972565004,488538250,4674667000,2.861114174,42.224094468,ajuntament@navata.org,http://www.navata.org,07/10/2024 07:32:51 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.8611143 42.224094)
a,27044639,Local Polivalent,Local Polivalent,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carretera de Cabanelles A Lladó ,yes,,,,17746,Cabanelles,170314,Alt Empordà,+34-972565161,972565161,0,0,0.000000000,0.000000000,ajuntament@cabanelles.cat,http://www.cabanelles.cat,07/10/2024 07:35:16 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27043902,Can Geronès,Can Geronès,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de l'Església,yes,,,,17121,"Cruïlles, Monells i Sant Sadurní de l'Heura",179011,Baix Empordà,+34-972630946,972630946,0,0,0.000000000,0.000000000,,,07/10/2024 07:22:39 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27040977,Centre Civic,Centre Civic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Passeig d'Europa,yes,,,,17256,Pals,171241,Baix Empordà,+34-972636161,972636161,512211470,4646560500,3.147383092,41.970942362,ajuntament@pals.cat,http://www.pals.cat,07/10/2024 07:32:42 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.147383 41.970943)
a,27041746,Centre Cívic Creu de la Mà,Centre Cívic Creu de la Mà,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de Remei Bosch,yes,,,,17600,Figueres,170669,Alt Empordà,+34-972678596,972678596,497171800,4678650500,2.965710297,42.260049965,creudelama@figueresciutat.com,http://www.figueres.cat/cat/content/210/centres-civics-municipals.html,07/10/2024 07:34:21 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.9657104 42.26005)
a,27042691,Centre Cívic Joaquim Xirau (Marca de l'Ham),Centre Cívic Joaquim Xirau (Marca de l'Ham),"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carretera de Vilatenim ,yes,,,,17600,Figueres,170669,Alt Empordà,+34-972678622,972678622,498783300,4679658000,2.985246352,42.269127939,centrecivic.marc@figueresciutat.com,http://www.figueres.cat/cat/content/210/centres-civics-municipals.html,07/10/2024 07:34:21 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.9852464 42.269127)
a,27043400,Can Tista,Can Tista,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Sant Josep,yes,,,,17176,"Vall d'en Bas, la",172076,Garrotxa,+34-972690207,972690207,455132340,4662875000,2.457243424,42.116691472,cantista@vallbas.cat,http://www.vallbas.cat,07/10/2024 07:29:54 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.4572434 42.11669)
a,27042214,Hotel d'Entitats i Casal Cívic de Ripoll,Hotel d'Entitats i Casal Cívic de Ripoll,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Concepció Ducloux,yes,,,,17500,Ripoll,171479,Ripollès,+34-972714547,972714547,433403800,4671469500,2.193435784,42.192545305,,,07/10/2024 07:21:17 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1934357 42.192547)
a,27043636,Local Social,Local Social,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de El Padro,yes,,,,17143,Jafre,170852,Baix Empordà,+34-972768331,972768331,500884100,4658135500,3.010687872,42.075288222,ajuntament@jafre.cat,,07/10/2024 07:24:40 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.0106878 42.075287)
a,27041941,Centre Cívic de Vallcanera,Centre Cívic de Vallcanera,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carretera de Vallcanera ,yes,,,,17410,Sils,171931,Selva,+34-972853913,972853913,0,0,0.000000000,0.000000000,centrecivicsils@sils.cat,http://www.sils.cat/cultura-i-educacio-2/centre-civic-de-vallcanera/,07/10/2024 07:31:41 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27043835,Local Social de Castelló de Farfanya,Local Social de Castelló de Farfanya,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça Major,yes,,,,25136,Castelló de Farfanya,250693,Noguera,+34-973428214,973428214,311270060,4632321500,0.727587204,41.820305289,,,07/10/2024 07:22:50 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.7275872 41.820305)
a,27044695,Centre Cívic de Tragó,Centre Cívic de Tragó,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de les Escoles,yes,,,,25790,Peramola,251654,Alt Urgell,+34-973470263,973470263,0,0,0.000000000,0.000000000,ajuntament@peramola.cat,http://www.peramola.cat,07/10/2024 07:32:38 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27043778,Cal Sucarrats,Cal Sucarrats,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Pati,yes,,,,25750,Torà,252234,Segarra,+34-973473028,973473028,367395250,4630112000,1.403553120,41.811793309,ajuntamnet@tora.cat,,07/10/2024 07:20:32 AM,Gestio|Pública   |Titularitat|Privada   ,POINT (1.4035531 41.811794)
